TrapCoded,RESTUANS,PIPIENS,DaylightMinutes,DewPoint,Tmax,Week,Dist_to_Closest_Spray,Days_Since_Spray
106,1,1,914,55,68,25,1.5,720
106,1,0,914,55,68,25,1.5,720
15,1,0,914,55,68,25,1.5,720
73,1,1,914,55,68,25,1.5,720
73,1,0,914,55,68,25,1.5,720
28,1,1,914,55,68,25,1.5,720
42,1,1,914,55,68,25,1.5,720
43,1,0,914,55,68,25,1.5,720
45,1,0,914,55,68,25,1.5,720
46,1,0,914,55,68,25,1.5,720
48,1,0,914,55,68,25,1.5,720
52,1,1,914,55,68,25,1.5,720
52,1,0,914,55,68,25,1.5,720
53,1,0,914,55,68,25,1.5,720
56,1,0,914,55,68,25,1.5,720
59,1,1,914,55,68,25,1.5,720
59,1,0,914,55,68,25,1.5,720
60,1,1,914,55,68,25,1.5,720
61,1,0,914,55,68,25,1.5,720
81,1,1,914,55,68,25,1.5,720
81,1,0,914,55,68,25,1.5,720
101,1,1,914,55,68,25,1.5,720
101,1,0,914,55,68,25,1.5,720
44,1,1,914,55,68,25,1.5,720
44,1,0,914,55,68,25,1.5,720
82,1,1,914,55,68,25,1.5,720
82,1,0,914,55,68,25,1.5,720
86,1,0,914,55,68,25,1.5,720
109,1,1,914,55,68,25,1.5,720
109,1,0,914,55,68,25,1.5,720
83,1,1,914,55,68,25,1.5,720
83,1,0,914,55,68,25,1.5,720
19,1,0,914,55,68,25,1.5,720
117,1,0,914,55,68,25,1.5,720
8,1,1,914,56,68,25,1.5,720
134,1,1,914,56,68,25,1.5,720
134,1,1,914,56,68,25,1.5,720
134,1,1,914,56,68,25,1.5,720
134,1,0,914,56,68,25,1.5,720
134,1,0,914,56,68,25,1.5,720
134,1,0,914,56,68,25,1.5,720
134,1,0,914,56,68,25,1.5,720
134,1,0,914,56,68,25,1.5,720
134,0,1,914,56,68,25,1.5,720
134,0,1,914,56,68,25,1.5,720
123,1,0,914,55,68,25,1.5,720
120,1,0,914,55,68,25,1.5,720
122,1,1,914,55,68,25,1.5,720
122,1,0,914,55,68,25,1.5,720
126,1,1,914,55,68,25,1.5,720
25,1,1,914,55,68,25,1.5,720
128,1,1,914,55,68,25,1.5,720
130,1,1,914,55,68,25,1.5,720
130,1,0,914,55,68,25,1.5,720
1,1,1,912,61,89,26,1.5,720
1,1,0,912,61,89,26,1.5,720
33,1,1,912,61,89,26,1.5,720
35,1,1,912,61,89,26,1.5,720
35,1,0,912,61,89,26,1.5,720
39,1,1,912,61,89,26,1.5,720
71,1,1,912,61,89,26,1.5,720
71,1,0,912,61,89,26,1.5,720
71,0,0,912,61,89,26,1.5,720
94,1,0,912,61,89,26,1.5,720
105,1,1,912,61,89,26,1.5,720
105,1,0,912,61,89,26,1.5,720
9,1,1,912,62,88,26,1.5,720
9,1,1,912,62,88,26,1.5,720
20,1,0,912,61,89,26,1.5,720
22,1,1,912,61,89,26,1.5,720
22,0,0,912,61,89,26,1.5,720
23,1,1,912,61,89,26,1.5,720
67,1,1,912,61,89,26,1.5,720
67,1,0,912,61,89,26,1.5,720
68,1,1,912,61,89,26,1.5,720
68,1,1,912,61,89,26,1.5,720
68,1,1,912,61,89,26,1.5,720
68,1,0,912,61,89,26,1.5,720
68,0,1,912,61,89,26,1.5,720
85,1,1,912,61,89,26,1.5,720
85,1,0,912,61,89,26,1.5,720
85,0,0,912,61,89,26,1.5,720
91,1,1,912,61,89,26,1.5,720
93,1,1,912,61,89,26,1.5,720
93,1,0,912,61,89,26,1.5,720
97,1,1,912,61,89,26,1.5,720
97,1,0,912,61,89,26,1.5,720
98,1,1,912,61,89,26,1.5,720
98,1,0,912,61,89,26,1.5,720
104,1,0,912,61,89,26,1.5,720
114,1,0,912,61,89,26,1.5,720
2,1,1,912,61,89,26,1.5,720
2,1,0,912,61,89,26,1.5,720
7,1,1,912,62,88,26,1.5,720
10,1,1,912,61,89,26,1.5,720
34,1,1,912,61,89,26,1.5,720
34,1,0,912,61,89,26,1.5,720
106,1,0,912,61,89,26,1.5,720
106,0,0,912,61,89,26,1.5,720
73,1,1,912,61,89,26,1.5,720
73,1,0,912,61,89,26,1.5,720
73,1,0,912,61,89,26,1.5,720
28,1,0,912,61,89,26,1.5,720
45,1,1,912,61,89,26,1.5,720
45,1,0,912,61,89,26,1.5,720
52,1,0,912,61,89,26,1.5,720
53,1,1,912,61,89,26,1.5,720
53,1,0,912,61,89,26,1.5,720
58,1,0,912,61,89,26,1.5,720
58,0,0,912,61,89,26,1.5,720
59,1,1,912,61,89,26,1.5,720
59,1,0,912,61,89,26,1.5,720
60,1,1,912,61,89,26,1.5,720
60,1,0,912,61,89,26,1.5,720
61,1,0,912,61,89,26,1.5,720
62,1,0,912,61,89,26,1.5,720
81,1,1,912,61,89,26,1.5,720
81,1,1,912,61,89,26,1.5,720
81,1,0,912,61,89,26,1.5,720
81,1,0,912,61,89,26,1.5,720
81,0,0,912,61,89,26,1.5,720
101,0,0,912,61,89,26,1.5,720
44,1,1,912,61,89,26,1.5,720
44,1,0,912,61,89,26,1.5,720
82,1,1,912,61,89,26,1.5,720
82,1,1,912,61,89,26,1.5,720
82,1,0,912,61,89,26,1.5,720
82,0,0,912,61,89,26,1.5,720
109,1,0,912,61,89,26,1.5,720
83,1,1,912,61,89,26,1.5,720
83,1,0,912,61,89,26,1.5,720
19,1,1,912,61,89,26,1.5,720
19,1,0,912,61,89,26,1.5,720
19,0,0,912,61,89,26,1.5,720
117,1,0,912,61,89,26,1.5,720
8,1,1,912,62,88,26,1.5,720
134,1,1,912,62,88,26,1.5,720
134,1,1,912,62,88,26,1.5,720
134,1,1,912,62,88,26,1.5,720
134,1,1,912,62,88,26,1.5,720
134,1,1,912,62,88,26,1.5,720
134,1,1,912,62,88,26,1.5,720
134,1,1,912,62,88,26,1.5,720
134,1,0,912,62,88,26,1.5,720
134,1,0,912,62,88,26,1.5,720
134,1,0,912,62,88,26,1.5,720
134,1,0,912,62,88,26,1.5,720
134,1,0,912,62,88,26,1.5,720
135,1,1,912,62,88,26,1.5,720
135,1,0,912,62,88,26,1.5,720
135,0,1,912,62,88,26,1.5,720
118,0,0,912,61,89,26,1.5,720
121,1,0,912,61,89,26,1.5,720
123,1,1,912,61,89,26,1.5,720
123,1,0,912,61,89,26,1.5,720
120,1,1,912,61,89,26,1.5,720
120,1,0,912,61,89,26,1.5,720
122,1,1,912,61,89,26,1.5,720
122,1,0,912,61,89,26,1.5,720
126,1,0,912,61,89,26,1.5,720
128,1,0,912,61,89,26,1.5,720
130,1,0,912,61,89,26,1.5,720
130,0,0,912,61,89,26,1.5,720
1,1,1,902,70,90,28,1.5,720
1,1,0,902,70,90,28,1.5,720
1,0,1,902,70,90,28,1.5,720
33,1,1,902,70,90,28,1.5,720
35,1,1,902,70,90,28,1.5,720
35,1,0,902,70,90,28,1.5,720
35,0,1,902,70,90,28,1.5,720
35,0,0,902,70,90,28,1.5,720
36,1,0,902,70,90,28,1.5,720
39,1,1,902,70,90,28,1.5,720
39,1,0,902,70,90,28,1.5,720
71,1,1,902,70,90,28,1.5,720
71,1,0,902,70,90,28,1.5,720
94,1,1,902,70,90,28,1.5,720
94,1,0,902,70,90,28,1.5,720
9,1,1,902,71,88,28,1.5,720
9,1,0,902,71,88,28,1.5,720
9,1,0,902,71,88,28,1.5,720
20,1,0,902,70,90,28,1.5,720
22,1,1,902,70,90,28,1.5,720
22,1,0,902,70,90,28,1.5,720
22,0,0,902,70,90,28,1.5,720
23,1,1,902,70,90,28,1.5,720
23,1,0,902,70,90,28,1.5,720
67,1,1,902,70,90,28,1.5,720
68,1,1,902,70,90,28,1.5,720
68,1,0,902,70,90,28,1.5,720
85,1,1,902,70,90,28,1.5,720
85,1,0,902,70,90,28,1.5,720
85,0,0,902,70,90,28,1.5,720
91,1,1,902,70,90,28,1.5,720
91,1,0,902,70,90,28,1.5,720
93,1,1,902,70,90,28,1.5,720
93,1,0,902,70,90,28,1.5,720
97,1,1,902,70,90,28,1.5,720
97,1,1,902,70,90,28,1.5,720
97,1,0,902,70,90,28,1.5,720
97,0,0,902,70,90,28,1.5,720
98,1,1,902,70,90,28,1.5,720
114,1,1,902,70,90,28,1.5,720
114,1,0,902,70,90,28,1.5,720
116,1,0,902,70,90,28,1.5,720
2,1,1,902,70,90,28,1.5,720
2,1,0,902,70,90,28,1.5,720
2,0,1,902,70,90,28,1.5,720
7,1,1,902,71,88,28,1.5,720
7,1,0,902,71,88,28,1.5,720
34,1,1,902,70,90,28,1.5,720
34,1,1,902,70,90,28,1.5,720
34,1,0,902,70,90,28,1.5,720
16,1,1,902,70,90,28,1.5,720
21,1,1,902,70,90,28,1.5,720
21,1,0,902,70,90,28,1.5,720
90,1,0,902,70,90,28,1.5,720
106,1,1,902,70,90,28,1.5,720
106,1,0,902,70,90,28,1.5,720
106,0,0,902,70,90,28,1.5,720
73,1,0,902,70,90,28,1.5,720
28,1,1,902,70,90,28,1.5,720
42,1,1,902,70,90,28,1.5,720
42,1,0,902,70,90,28,1.5,720
45,1,1,902,70,90,28,1.5,720
45,1,0,902,70,90,28,1.5,720
52,1,0,902,70,90,28,1.5,720
53,1,0,902,70,90,28,1.5,720
59,1,1,902,70,90,28,1.5,720
59,0,0,902,70,90,28,1.5,720
60,1,0,902,70,90,28,1.5,720
61,1,1,902,70,90,28,1.5,720
61,1,0,902,70,90,28,1.5,720
62,1,0,902,70,90,28,1.5,720
81,1,1,902,70,90,28,1.5,720
81,1,0,902,70,90,28,1.5,720
81,1,0,902,70,90,28,1.5,720
81,0,1,902,70,90,28,1.5,720
101,1,0,902,70,90,28,1.5,720
44,1,1,902,70,90,28,1.5,720
44,1,0,902,70,90,28,1.5,720
82,1,1,902,70,90,28,1.5,720
82,1,1,902,70,90,28,1.5,720
82,1,0,902,70,90,28,1.5,720
86,1,1,902,70,90,28,1.5,720
86,1,0,902,70,90,28,1.5,720
86,0,0,902,70,90,28,1.5,720
109,1,1,902,70,90,28,1.5,720
109,1,0,902,70,90,28,1.5,720
109,0,0,902,70,90,28,1.5,720
111,1,0,902,70,90,28,1.5,720
112,1,1,902,70,90,28,1.5,720
112,1,0,902,70,90,28,1.5,720
112,0,0,902,70,90,28,1.5,720
83,1,1,902,70,90,28,1.5,720
83,1,0,902,70,90,28,1.5,720
76,1,1,902,70,90,28,1.5,720
78,1,1,902,70,90,28,1.5,720
78,1,0,902,70,90,28,1.5,720
19,1,1,902,70,90,28,1.5,720
19,1,0,902,70,90,28,1.5,720
19,0,0,902,70,90,28,1.5,720
117,1,1,902,70,90,28,1.5,720
117,1,0,902,70,90,28,1.5,720
8,1,1,902,71,88,28,1.5,720
8,1,0,902,71,88,28,1.5,720
134,1,1,902,71,88,28,1.5,720
134,1,1,902,71,88,28,1.5,720
134,1,1,902,71,88,28,1.5,720
134,1,1,902,71,88,28,1.5,720
134,1,1,902,71,88,28,1.5,720
134,1,1,902,71,88,28,1.5,720
134,1,0,902,71,88,28,1.5,720
134,1,0,902,71,88,28,1.5,720
134,1,0,902,71,88,28,1.5,720
134,1,0,902,71,88,28,1.5,720
134,1,0,902,71,88,28,1.5,720
134,1,0,902,71,88,28,1.5,720
134,1,0,902,71,88,28,1.5,720
134,0,1,902,71,88,28,1.5,720
135,1,1,902,71,88,28,1.5,720
135,1,1,902,71,88,28,1.5,720
135,1,0,902,71,88,28,1.5,720
135,1,0,902,71,88,28,1.5,720
135,1,0,902,71,88,28,1.5,720
119,1,1,902,71,88,28,1.5,720
119,1,0,902,71,88,28,1.5,720
121,1,1,902,70,90,28,1.5,720
121,1,0,902,70,90,28,1.5,720
121,0,0,902,70,90,28,1.5,720
123,1,0,902,70,90,28,1.5,720
120,1,1,902,70,90,28,1.5,720
120,1,0,902,70,90,28,1.5,720
122,1,1,902,70,90,28,1.5,720
122,1,0,902,70,90,28,1.5,720
122,0,0,902,70,90,28,1.5,720
126,1,1,902,70,90,28,1.5,720
126,1,0,902,70,90,28,1.5,720
124,1,1,902,70,90,28,1.5,720
124,1,0,902,70,90,28,1.5,720
25,1,0,902,70,90,28,1.5,720
127,1,1,902,70,90,28,1.5,720
127,1,0,902,70,90,28,1.5,720
128,1,1,902,70,90,28,1.5,720
128,1,0,902,70,90,28,1.5,720
130,1,0,902,70,90,28,1.5,720
1,1,1,897,60,86,28,1.5,720
1,1,0,897,60,86,28,1.5,720
33,1,1,897,60,86,28,1.5,720
35,1,1,897,60,86,28,1.5,720
35,1,1,897,60,86,28,1.5,720
35,1,0,897,60,86,28,1.5,720
36,1,1,897,60,86,28,1.5,720
39,1,1,897,60,86,28,1.5,720
39,1,1,897,60,86,28,1.5,720
39,1,0,897,60,86,28,1.5,720
71,1,1,897,60,86,28,1.5,720
71,1,0,897,60,86,28,1.5,720
71,0,0,897,60,86,28,1.5,720
94,1,0,897,60,86,28,1.5,720
9,1,1,897,60,87,28,1.5,720
9,1,1,897,60,87,28,1.5,720
9,1,0,897,60,87,28,1.5,720
9,0,1,897,60,87,28,1.5,720
20,1,0,897,60,86,28,1.5,720
22,1,1,897,60,86,28,1.5,720
22,1,0,897,60,86,28,1.5,720
23,1,1,897,60,86,28,1.5,720
23,1,0,897,60,86,28,1.5,720
67,0,1,897,60,86,28,1.5,720
68,1,1,897,60,86,28,1.5,720
68,1,1,897,60,86,28,1.5,720
68,1,0,897,60,86,28,1.5,720
68,0,1,897,60,86,28,1.5,720
85,0,0,897,60,86,28,1.5,720
91,1,1,897,60,86,28,1.5,720
93,1,1,897,60,86,28,1.5,720
93,1,0,897,60,86,28,1.5,720
97,1,1,897,60,86,28,1.5,720
97,1,1,897,60,86,28,1.5,720
97,1,0,897,60,86,28,1.5,720
98,1,1,897,60,86,28,1.5,720
98,1,0,897,60,86,28,1.5,720
104,1,1,897,60,86,28,1.5,720
104,1,0,897,60,86,28,1.5,720
114,1,1,897,60,86,28,1.5,720
114,1,0,897,60,86,28,1.5,720
116,1,1,897,60,86,28,1.5,720
116,1,0,897,60,86,28,1.5,720
2,1,1,897,60,86,28,1.5,720
2,1,1,897,60,86,28,1.5,720
2,1,0,897,60,86,28,1.5,720
2,0,1,897,60,86,28,1.5,720
7,1,1,897,60,87,28,1.5,720
7,1,0,897,60,87,28,1.5,720
10,1,1,897,60,86,28,1.5,720
34,1,1,897,60,86,28,1.5,720
34,1,0,897,60,86,28,1.5,720
34,0,1,897,60,86,28,1.5,720
11,1,1,897,60,86,28,1.5,720
16,1,0,897,60,86,28,1.5,720
21,1,1,897,60,86,28,1.5,720
21,1,0,897,60,86,28,1.5,720
90,1,1,897,60,86,28,1.5,720
90,1,0,897,60,86,28,1.5,720
106,1,1,897,60,86,28,1.5,720
106,1,0,897,60,86,28,1.5,720
15,1,1,897,60,86,28,1.5,720
15,1,0,897,60,86,28,1.5,720
28,1,1,897,60,86,28,1.5,720
42,1,1,897,60,86,28,1.5,720
42,1,0,897,60,86,28,1.5,720
42,0,1,897,60,86,28,1.5,720
43,1,1,897,60,86,28,1.5,720
45,1,1,897,60,86,28,1.5,720
45,1,0,897,60,86,28,1.5,720
46,1,1,897,60,86,28,1.5,720
46,0,0,897,60,86,28,1.5,720
52,1,1,897,60,86,28,1.5,720
52,1,0,897,60,86,28,1.5,720
52,0,1,897,60,86,28,1.5,720
53,1,0,897,60,86,28,1.5,720
58,1,1,897,60,86,28,1.5,720
58,1,0,897,60,86,28,1.5,720
58,0,1,897,60,86,28,1.5,720
59,1,1,897,60,86,28,1.5,720
59,1,0,897,60,86,28,1.5,720
61,1,1,897,60,86,28,1.5,720
61,1,0,897,60,86,28,1.5,720
61,0,1,897,60,86,28,1.5,720
62,1,1,897,60,86,28,1.5,720
81,1,1,897,60,86,28,1.5,720
81,1,1,897,60,86,28,1.5,720
81,1,1,897,60,86,28,1.5,720
81,1,0,897,60,86,28,1.5,720
81,1,0,897,60,86,28,1.5,720
101,1,0,897,60,86,28,1.5,720
44,1,1,897,60,86,28,1.5,720
44,1,0,897,60,86,28,1.5,720
82,1,1,897,60,86,28,1.5,720
82,1,1,897,60,86,28,1.5,720
82,1,1,897,60,86,28,1.5,720
82,1,0,897,60,86,28,1.5,720
82,0,0,897,60,86,28,1.5,720
86,1,1,897,60,86,28,1.5,720
86,1,0,897,60,86,28,1.5,720
86,0,0,897,60,86,28,1.5,720
109,1,1,897,60,86,28,1.5,720
109,1,0,897,60,86,28,1.5,720
109,0,0,897,60,86,28,1.5,720
111,1,0,897,60,86,28,1.5,720
111,0,0,897,60,86,28,1.5,720
112,1,0,897,60,86,28,1.5,720
112,0,0,897,60,86,28,1.5,720
83,1,1,897,60,86,28,1.5,720
83,1,0,897,60,86,28,1.5,720
76,1,1,897,60,86,28,1.5,720
76,1,0,897,60,86,28,1.5,720
78,1,1,897,60,86,28,1.5,720
78,1,0,897,60,86,28,1.5,720
19,1,1,897,60,86,28,1.5,720
19,1,1,897,60,86,28,1.5,720
19,1,0,897,60,86,28,1.5,720
19,0,0,897,60,86,28,1.5,720
117,1,1,897,60,86,28,1.5,720
8,1,1,897,60,87,28,1.5,720
8,1,0,897,60,87,28,1.5,720
134,1,1,897,60,87,28,1.5,720
134,1,1,897,60,87,28,1.5,720
134,1,1,897,60,87,28,1.5,720
134,1,1,897,60,87,28,1.5,720
134,1,0,897,60,87,28,1.5,720
134,1,0,897,60,87,28,1.5,720
134,1,0,897,60,87,28,1.5,720
134,1,0,897,60,87,28,1.5,720
134,1,0,897,60,87,28,1.5,720
134,0,1,897,60,87,28,1.5,720
134,0,1,897,60,87,28,1.5,720
134,0,1,897,60,87,28,1.5,720
134,0,0,897,60,87,28,1.5,720
135,1,1,897,60,87,28,1.5,720
135,1,0,897,60,87,28,1.5,720
135,1,0,897,60,87,28,1.5,720
135,1,0,897,60,87,28,1.5,720
135,0,1,897,60,87,28,1.5,720
118,1,1,897,60,86,28,1.5,720
118,1,0,897,60,86,28,1.5,720
119,1,1,897,60,87,28,1.5,720
119,1,1,897,60,87,28,1.5,720
119,1,0,897,60,87,28,1.5,720
119,0,0,897,60,87,28,1.5,720
121,1,1,897,60,86,28,1.5,720
121,1,0,897,60,86,28,1.5,720
123,1,1,897,60,86,28,1.5,720
123,1,0,897,60,86,28,1.5,720
120,1,1,897,60,86,28,1.5,720
120,1,0,897,60,86,28,1.5,720
122,1,1,897,60,86,28,1.5,720
122,1,0,897,60,86,28,1.5,720
122,0,1,897,60,86,28,1.5,720
126,1,0,897,60,86,28,1.5,720
124,1,1,897,60,86,28,1.5,720
124,1,0,897,60,86,28,1.5,720
124,0,0,897,60,86,28,1.5,720
25,1,0,897,60,86,28,1.5,720
127,1,0,897,60,86,28,1.5,720
128,1,1,897,60,86,28,1.5,720
128,1,0,897,60,86,28,1.5,720
130,1,1,897,60,86,28,1.5,720
130,1,0,897,60,86,28,1.5,720
130,0,1,897,60,86,28,1.5,720
1,1,1,880,67,90,30,1.5,720
1,1,0,880,67,90,30,1.5,720
33,1,1,880,67,90,30,1.5,720
35,1,1,880,67,90,30,1.5,720
35,1,0,880,67,90,30,1.5,720
36,1,1,880,67,90,30,1.5,720
39,1,1,880,67,90,30,1.5,720
71,1,1,880,67,90,30,1.5,720
71,1,0,880,67,90,30,1.5,720
71,0,1,880,67,90,30,1.5,720
9,1,1,880,66,88,30,1.5,720
9,1,0,880,66,88,30,1.5,720
9,0,1,880,66,88,30,1.5,720
20,1,0,880,67,90,30,1.5,720
22,1,1,880,67,90,30,1.5,720
22,1,0,880,67,90,30,1.5,720
22,0,1,880,67,90,30,1.5,720
22,0,0,880,67,90,30,1.5,720
23,1,1,880,67,90,30,1.5,720
23,1,0,880,67,90,30,1.5,720
67,0,1,880,67,90,30,1.5,720
68,1,1,880,67,90,30,1.5,720
68,1,0,880,67,90,30,1.5,720
68,0,1,880,67,90,30,1.5,720
85,1,1,880,67,90,30,1.5,720
85,1,0,880,67,90,30,1.5,720
85,0,0,880,67,90,30,1.5,720
91,1,1,880,67,90,30,1.5,720
91,1,0,880,67,90,30,1.5,720
93,1,1,880,67,90,30,1.5,720
93,1,0,880,67,90,30,1.5,720
93,0,1,880,67,90,30,1.5,720
97,1,1,880,67,90,30,1.5,720
97,1,1,880,67,90,30,1.5,720
97,1,0,880,67,90,30,1.5,720
97,0,1,880,67,90,30,1.5,720
98,1,1,880,67,90,30,1.5,720
98,1,0,880,67,90,30,1.5,720
98,0,1,880,67,90,30,1.5,720
104,1,1,880,67,90,30,1.5,720
104,0,1,880,67,90,30,1.5,720
114,1,1,880,67,90,30,1.5,720
116,0,1,880,67,90,30,1.5,720
2,1,1,880,67,90,30,1.5,720
2,1,1,880,67,90,30,1.5,720
2,1,0,880,67,90,30,1.5,720
2,0,1,880,67,90,30,1.5,720
7,1,1,880,66,88,30,1.5,720
7,1,0,880,66,88,30,1.5,720
10,1,1,880,67,90,30,1.5,720
34,1,1,880,67,90,30,1.5,720
34,1,0,880,67,90,30,1.5,720
34,0,1,880,67,90,30,1.5,720
11,1,1,880,67,90,30,1.5,720
16,1,1,880,67,90,30,1.5,720
16,0,0,880,67,90,30,1.5,720
21,1,1,880,67,90,30,1.5,720
21,1,0,880,67,90,30,1.5,720
21,0,1,880,67,90,30,1.5,720
90,1,1,880,67,90,30,1.5,720
90,1,0,880,67,90,30,1.5,720
106,1,1,880,67,90,30,1.5,720
15,1,1,880,67,90,30,1.5,720
73,1,1,880,67,90,30,1.5,720
73,1,0,880,67,90,30,1.5,720
73,0,1,880,67,90,30,1.5,720
28,1,1,880,67,90,30,1.5,720
28,1,0,880,67,90,30,1.5,720
42,1,1,880,67,90,30,1.5,720
42,1,0,880,67,90,30,1.5,720
43,1,1,880,67,90,30,1.5,720
43,1,0,880,67,90,30,1.5,720
45,1,1,880,67,90,30,1.5,720
45,1,0,880,67,90,30,1.5,720
45,0,1,880,67,90,30,1.5,720
48,1,1,880,67,90,30,1.5,720
48,0,1,880,67,90,30,1.5,720
52,1,1,880,67,90,30,1.5,720
52,1,0,880,67,90,30,1.5,720
52,0,1,880,67,90,30,1.5,720
53,1,1,880,67,90,30,1.5,720
53,1,0,880,67,90,30,1.5,720
58,1,1,880,67,90,30,1.5,720
58,1,0,880,67,90,30,1.5,720
59,1,1,880,67,90,30,1.5,720
59,1,0,880,67,90,30,1.5,720
61,1,1,880,67,90,30,1.5,720
61,1,0,880,67,90,30,1.5,720
62,1,1,880,67,90,30,1.5,720
62,1,0,880,67,90,30,1.5,720
81,1,1,880,67,90,30,1.5,720
81,1,1,880,67,90,30,1.5,720
81,1,0,880,67,90,30,1.5,720
81,0,1,880,67,90,30,1.5,720
101,1,1,880,67,90,30,1.5,720
44,1,1,880,67,90,30,1.5,720
44,1,0,880,67,90,30,1.5,720
44,0,1,880,67,90,30,1.5,720
82,1,1,880,67,90,30,1.5,720
82,1,0,880,67,90,30,1.5,720
82,0,1,880,67,90,30,1.5,720
86,1,1,880,67,90,30,1.5,720
109,1,1,880,67,90,30,1.5,720
109,1,0,880,67,90,30,1.5,720
109,0,0,880,67,90,30,1.5,720
111,1,1,880,67,90,30,1.5,720
111,0,1,880,67,90,30,1.5,720
112,1,0,880,67,90,30,1.5,720
112,0,1,880,67,90,30,1.5,720
112,0,0,880,67,90,30,1.5,720
83,1,1,880,67,90,30,1.5,720
83,1,0,880,67,90,30,1.5,720
83,0,1,880,67,90,30,1.5,720
83,0,0,880,67,90,30,1.5,720
78,1,1,880,67,90,30,1.5,720
78,1,0,880,67,90,30,1.5,720
78,0,1,880,67,90,30,1.5,720
19,1,1,880,67,90,30,1.5,720
19,1,0,880,67,90,30,1.5,720
19,0,0,880,67,90,30,1.5,720
8,1,1,880,66,88,30,1.5,720
134,1,1,880,66,88,30,1.5,720
134,1,1,880,66,88,30,1.5,720
134,1,1,880,66,88,30,1.5,720
134,1,1,880,66,88,30,1.5,720
134,1,1,880,66,88,30,1.5,720
134,1,0,880,66,88,30,1.5,720
134,1,0,880,66,88,30,1.5,720
134,1,0,880,66,88,30,1.5,720
134,1,0,880,66,88,30,1.5,720
134,1,0,880,66,88,30,1.5,720
134,0,1,880,66,88,30,1.5,720
134,0,1,880,66,88,30,1.5,720
134,0,1,880,66,88,30,1.5,720
134,0,1,880,66,88,30,1.5,720
134,0,1,880,66,88,30,1.5,720
135,1,1,880,66,88,30,1.5,720
135,1,1,880,66,88,30,1.5,720
135,1,1,880,66,88,30,1.5,720
135,1,0,880,66,88,30,1.5,720
135,0,1,880,66,88,30,1.5,720
118,1,1,880,67,90,30,1.5,720
118,1,0,880,67,90,30,1.5,720
119,1,1,880,66,88,30,1.5,720
119,1,1,880,66,88,30,1.5,720
119,1,1,880,66,88,30,1.5,720
119,1,0,880,66,88,30,1.5,720
121,1,1,880,67,90,30,1.5,720
121,1,0,880,67,90,30,1.5,720
121,0,1,880,67,90,30,1.5,720
123,1,1,880,67,90,30,1.5,720
123,1,0,880,67,90,30,1.5,720
120,1,1,880,67,90,30,1.5,720
120,1,0,880,67,90,30,1.5,720
122,1,1,880,67,90,30,1.5,720
122,1,0,880,67,90,30,1.5,720
122,0,1,880,67,90,30,1.5,720
126,1,0,880,67,90,30,1.5,720
126,0,1,880,67,90,30,1.5,720
124,1,1,880,67,90,30,1.5,720
124,1,0,880,67,90,30,1.5,720
25,1,0,880,67,90,30,1.5,720
127,1,1,880,67,90,30,1.5,720
127,1,0,880,67,90,30,1.5,720
127,0,1,880,67,90,30,1.5,720
130,1,1,880,67,90,30,1.5,720
130,1,0,880,67,90,30,1.5,720
130,0,1,880,67,90,30,1.5,720
1,1,1,873,69,86,30,1.5,720
1,1,0,873,69,86,30,1.5,720
1,0,1,873,69,86,30,1.5,720
33,1,1,873,69,86,30,1.5,720
35,1,1,873,69,86,30,1.5,720
35,1,0,873,69,86,30,1.5,720
36,1,1,873,69,86,30,1.5,720
36,1,0,873,69,86,30,1.5,720
39,1,1,873,69,86,30,1.5,720
39,1,0,873,69,86,30,1.5,720
71,1,1,873,69,86,30,1.5,720
71,1,0,873,69,86,30,1.5,720
105,1,0,873,69,86,30,1.5,720
105,0,1,873,69,86,30,1.5,720
9,1,1,873,67,86,30,1.5,720
9,1,1,873,67,86,30,1.5,720
9,1,0,873,67,86,30,1.5,720
22,1,1,873,69,86,30,1.5,720
22,1,1,873,69,86,30,1.5,720
22,1,1,873,69,86,30,1.5,720
22,1,0,873,69,86,30,1.5,720
22,0,0,873,69,86,30,1.5,720
67,1,0,873,69,86,30,1.5,720
68,1,1,873,69,86,30,1.5,720
68,1,0,873,69,86,30,1.5,720
85,1,1,873,69,86,30,1.5,720
85,1,0,873,69,86,30,1.5,720
85,0,0,873,69,86,30,1.5,720
91,1,1,873,69,86,30,1.5,720
93,1,1,873,69,86,30,1.5,720
93,1,0,873,69,86,30,1.5,720
93,0,1,873,69,86,30,1.5,720
97,1,1,873,69,86,30,1.5,720
97,1,1,873,69,86,30,1.5,720
97,1,1,873,69,86,30,1.5,720
97,1,0,873,69,86,30,1.5,720
97,0,1,873,69,86,30,1.5,720
98,1,1,873,69,86,30,1.5,720
114,1,1,873,69,86,30,1.5,720
116,1,1,873,69,86,30,1.5,720
2,1,1,873,69,86,30,1.5,720
2,1,1,873,69,86,30,1.5,720
2,1,1,873,69,86,30,1.5,720
2,1,0,873,69,86,30,1.5,720
2,0,1,873,69,86,30,1.5,720
7,1,1,873,67,86,30,1.5,720
7,1,0,873,67,86,30,1.5,720
7,0,1,873,67,86,30,1.5,720
10,1,1,873,69,86,30,1.5,720
10,1,0,873,69,86,30,1.5,720
34,1,1,873,69,86,30,1.5,720
34,1,0,873,69,86,30,1.5,720
34,0,1,873,69,86,30,1.5,720
11,1,1,873,69,86,30,1.5,720
16,1,1,873,69,86,30,1.5,720
21,1,0,873,69,86,30,1.5,720
106,1,1,873,69,86,30,1.5,720
